,ID,num_facts,model,dataset,note_type,prompt
80,80,114,gemini,medalign,discharge_summary,PROMPT2
81,81,98,gemini,medalign,discharge_summary,PROMPT2
82,82,11,gemini,medalign,discharge_summary,PROMPT2
83,83,105,gemini,medalign,discharge_summary,PROMPT2
84,84,120,gemini,medalign,discharge_summary,PROMPT2
85,85,24,gemini,medalign,discharge_summary,PROMPT2
86,86,192,gemini,medalign,discharge_summary,PROMPT2
87,87,100,gemini,medalign,discharge_summary,PROMPT2
88,88,84,gemini,medalign,discharge_summary,PROMPT2
89,89,122,gemini,medalign,discharge_summary,PROMPT2
90,90,54,gemini,medalign,discharge_summary,PROMPT2
91,91,50,gemini,medalign,discharge_summary,PROMPT2
92,92,74,gemini,medalign,discharge_summary,PROMPT2
93,93,11,gemini,medalign,discharge_summary,PROMPT2
94,94,44,gemini,medalign,discharge_summary,PROMPT2
95,95,115,gemini,medalign,discharge_summary,PROMPT2
96,96,50,gemini,medalign,discharge_summary,PROMPT2
97,97,46,gemini,medalign,discharge_summary,PROMPT2
98,98,50,gemini,medalign,discharge_summary,PROMPT2
99,99,43,gemini,medalign,discharge_summary,PROMPT2
100,100,57,gemini,medalign,discharge_summary,PROMPT2
101,101,94,gemini,medalign,discharge_summary,PROMPT2
102,102,93,gemini,medalign,discharge_summary,PROMPT2
103,103,56,gemini,medalign,discharge_summary,PROMPT2
104,104,87,gemini,medalign,discharge_summary,PROMPT2
105,105,38,gemini,medalign,discharge_summary,PROMPT2
106,106,57,gemini,medalign,discharge_summary,PROMPT2
107,107,65,gemini,medalign,discharge_summary,PROMPT2
108,108,35,gemini,medalign,discharge_summary,PROMPT2
109,109,71,gemini,medalign,discharge_summary,PROMPT2
110,110,45,gemini,medalign,discharge_summary,PROMPT2
111,111,8,gemini,medalign,discharge_summary,PROMPT2
112,112,9,gemini,medalign,discharge_summary,PROMPT2
113,113,43,gemini,medalign,discharge_summary,PROMPT2
114,114,202,gemini,medalign,discharge_summary,PROMPT2
115,115,65,gemini,medalign,discharge_summary,PROMPT2
116,116,38,gemini,medalign,discharge_summary,PROMPT2
117,117,58,gemini,medalign,discharge_summary,PROMPT2
118,118,30,gemini,medalign,discharge_summary,PROMPT2
119,119,110,gemini,medalign,discharge_summary,PROMPT2
120,120,99,gemini,medalign,discharge_summary,PROMPT2
121,121,43,gemini,medalign,discharge_summary,PROMPT2
122,122,98,gemini,medalign,discharge_summary,PROMPT2
123,123,98,gemini,medalign,discharge_summary,PROMPT2
124,124,30,gemini,medalign,discharge_summary,PROMPT2
125,125,151,gemini,medalign,discharge_summary,PROMPT2
126,126,145,gemini,medalign,discharge_summary,PROMPT2
127,127,50,gemini,medalign,discharge_summary,PROMPT2
128,128,115,gemini,medalign,discharge_summary,PROMPT2
129,129,48,gemini,medalign,discharge_summary,PROMPT2
130,130,29,gemini,medalign,discharge_summary,PROMPT2
131,131,1,gemini,medalign,discharge_summary,PROMPT2
132,132,137,gemini,medalign,discharge_summary,PROMPT2
133,133,66,gemini,medalign,discharge_summary,PROMPT2
134,134,54,gemini,medalign,discharge_summary,PROMPT2
135,135,136,gemini,medalign,discharge_summary,PROMPT2
136,136,182,gemini,medalign,discharge_summary,PROMPT2
137,137,28,gemini,medalign,discharge_summary,PROMPT2
138,138,87,gemini,medalign,discharge_summary,PROMPT2
139,139,30,gemini,medalign,discharge_summary,PROMPT2
140,140,72,gemini,medalign,discharge_summary,PROMPT2
141,141,112,gemini,medalign,discharge_summary,PROMPT2
142,142,22,gemini,medalign,discharge_summary,PROMPT2
143,143,97,gemini,medalign,discharge_summary,PROMPT2
144,144,140,gemini,medalign,discharge_summary,PROMPT2
145,145,46,gemini,medalign,discharge_summary,PROMPT2
146,146,101,gemini,medalign,discharge_summary,PROMPT2
147,147,55,gemini,medalign,discharge_summary,PROMPT2
148,148,50,gemini,medalign,discharge_summary,PROMPT2
149,149,86,gemini,medalign,discharge_summary,PROMPT2
150,150,52,gemini,medalign,discharge_summary,PROMPT2
151,151,21,gemini,medalign,discharge_summary,PROMPT2
152,152,40,gemini,medalign,discharge_summary,PROMPT2
153,153,77,gemini,medalign,discharge_summary,PROMPT2
154,154,107,gemini,medalign,discharge_summary,PROMPT2
155,155,87,gemini,medalign,discharge_summary,PROMPT2
156,156,121,gemini,medalign,discharge_summary,PROMPT2
157,157,28,gemini,medalign,discharge_summary,PROMPT2
158,158,98,gemini,medalign,discharge_summary,PROMPT2
159,159,9,gemini,medalign,discharge_summary,PROMPT2
160,160,140,gemini,medalign,discharge_summary,PROMPT2
161,161,69,gemini,medalign,discharge_summary,PROMPT2
162,162,75,gemini,medalign,discharge_summary,PROMPT2
163,163,29,gemini,medalign,discharge_summary,PROMPT2
164,164,87,gemini,medalign,discharge_summary,PROMPT2
165,165,35,gemini,medalign,discharge_summary,PROMPT2
166,166,37,gemini,medalign,discharge_summary,PROMPT2
167,167,108,gemini,medalign,discharge_summary,PROMPT2
168,168,53,gemini,medalign,discharge_summary,PROMPT2
169,169,10,gemini,medalign,discharge_summary,PROMPT2
170,170,201,gemini,medalign,discharge_summary,PROMPT2
171,171,153,gemini,medalign,discharge_summary,PROMPT2
172,172,74,gemini,medalign,discharge_summary,PROMPT2
173,173,80,gemini,medalign,discharge_summary,PROMPT2
174,174,44,gemini,medalign,discharge_summary,PROMPT2
175,175,62,gemini,medalign,discharge_summary,PROMPT2
176,176,53,gemini,medalign,discharge_summary,PROMPT2
177,177,79,gemini,medalign,discharge_summary,PROMPT2
178,178,33,gemini,medalign,discharge_summary,PROMPT2
179,179,59,gemini,medalign,discharge_summary,PROMPT2
180,180,157,gemini,medalign,discharge_summary,PROMPT2
181,181,25,gemini,medalign,discharge_summary,PROMPT2
182,182,29,gemini,medalign,discharge_summary,PROMPT2
183,183,38,gemini,medalign,discharge_summary,PROMPT2
184,184,93,gemini,medalign,discharge_summary,PROMPT2
185,185,45,gemini,medalign,discharge_summary,PROMPT2
186,186,98,gemini,medalign,discharge_summary,PROMPT2
187,187,94,gemini,medalign,discharge_summary,PROMPT2
188,188,1,gemini,medalign,discharge_summary,PROMPT2
189,189,91,gemini,medalign,discharge_summary,PROMPT2
190,190,8,gemini,medalign,discharge_summary,PROMPT2
191,191,45,gemini,medalign,discharge_summary,PROMPT2
192,192,60,gemini,medalign,discharge_summary,PROMPT2
193,193,42,gemini,medalign,discharge_summary,PROMPT2
194,194,40,gemini,medalign,discharge_summary,PROMPT2
195,195,37,gemini,medalign,discharge_summary,PROMPT2
196,196,68,gemini,medalign,discharge_summary,PROMPT2
197,197,36,gemini,medalign,discharge_summary,PROMPT2
198,198,105,gemini,medalign,discharge_summary,PROMPT2
199,199,7,gemini,medalign,discharge_summary,PROMPT2
200,200,93,gemini,medalign,discharge_summary,PROMPT2
201,201,195,gemini,medalign,discharge_summary,PROMPT2
202,202,90,gemini,medalign,discharge_summary,PROMPT2
203,203,132,gemini,medalign,discharge_summary,PROMPT2
204,204,90,gemini,medalign,discharge_summary,PROMPT2
205,205,49,gemini,medalign,discharge_summary,PROMPT2
206,206,34,gemini,medalign,discharge_summary,PROMPT2
207,207,91,gemini,medalign,discharge_summary,PROMPT2
208,208,97,gemini,medalign,discharge_summary,PROMPT2
209,209,89,gemini,medalign,discharge_summary,PROMPT2
210,210,39,gemini,medalign,discharge_summary,PROMPT2
211,211,75,gemini,medalign,discharge_summary,PROMPT2
212,212,129,gemini,medalign,discharge_summary,PROMPT2
213,213,32,gemini,medalign,discharge_summary,PROMPT2
214,214,96,gemini,medalign,discharge_summary,PROMPT2
215,215,44,gemini,medalign,discharge_summary,PROMPT2
216,216,64,gemini,medalign,discharge_summary,PROMPT2
217,217,50,gemini,medalign,discharge_summary,PROMPT2
218,218,60,gemini,medalign,discharge_summary,PROMPT2
219,219,44,gemini,medalign,discharge_summary,PROMPT2
220,220,119,gemini,medalign,discharge_summary,PROMPT2
221,221,102,gemini,medalign,discharge_summary,PROMPT2
222,222,45,gemini,medalign,discharge_summary,PROMPT2
223,223,114,gemini,medalign,discharge_summary,PROMPT2
224,224,156,gemini,medalign,discharge_summary,PROMPT2
225,225,31,gemini,medalign,discharge_summary,PROMPT2
226,226,104,gemini,medalign,discharge_summary,PROMPT2
227,227,56,gemini,medalign,discharge_summary,PROMPT2
228,228,65,gemini,medalign,discharge_summary,PROMPT2
229,229,84,gemini,medalign,discharge_summary,PROMPT2
230,230,91,gemini,medalign,discharge_summary,PROMPT2
231,231,49,gemini,medalign,discharge_summary,PROMPT2
232,232,47,gemini,medalign,discharge_summary,PROMPT2
233,233,1,gemini,medalign,discharge_summary,PROMPT2
234,234,213,gemini,medalign,discharge_summary,PROMPT2
235,235,32,gemini,medalign,discharge_summary,PROMPT2
236,236,146,gemini,medalign,discharge_summary,PROMPT2
237,237,50,gemini,medalign,discharge_summary,PROMPT2
238,238,61,gemini,medalign,discharge_summary,PROMPT2
239,239,43,gemini,medalign,discharge_summary,PROMPT2
240,240,129,gemini,medalign,discharge_summary,PROMPT2
241,241,48,gemini,medalign,discharge_summary,PROMPT2
242,242,62,gemini,medalign,discharge_summary,PROMPT2
243,243,39,gemini,medalign,discharge_summary,PROMPT2
244,244,92,gemini,medalign,discharge_summary,PROMPT2
245,245,101,gemini,medalign,discharge_summary,PROMPT2
246,246,50,gemini,medalign,discharge_summary,PROMPT2
247,247,98,gemini,medalign,discharge_summary,PROMPT2
248,248,47,gemini,medalign,discharge_summary,PROMPT2
249,249,38,gemini,medalign,discharge_summary,PROMPT2
0,0,50,gemini,medalign,discharge_summary,PROMPT2_ICL
1,1,66,gemini,medalign,discharge_summary,PROMPT2_ICL
2,2,48,gemini,medalign,discharge_summary,PROMPT2_ICL
3,3,128,gemini,medalign,discharge_summary,PROMPT2_ICL
4,4,48,gemini,medalign,discharge_summary,PROMPT2_ICL
5,5,93,gemini,medalign,discharge_summary,PROMPT2_ICL
6,6,93,gemini,medalign,discharge_summary,PROMPT2_ICL
7,7,121,gemini,medalign,discharge_summary,PROMPT2_ICL
8,8,140,gemini,medalign,discharge_summary,PROMPT2_ICL
9,9,52,gemini,medalign,discharge_summary,PROMPT2_ICL
10,10,49,gemini,medalign,discharge_summary,PROMPT2_ICL
11,11,55,gemini,medalign,discharge_summary,PROMPT2_ICL
12,12,4,gemini,medalign,discharge_summary,PROMPT2_ICL
13,13,20,gemini,medalign,discharge_summary,PROMPT2_ICL
14,14,83,gemini,medalign,discharge_summary,PROMPT2_ICL
15,15,56,gemini,medalign,discharge_summary,PROMPT2_ICL
16,16,173,gemini,medalign,discharge_summary,PROMPT2_ICL
17,17,86,gemini,medalign,discharge_summary,PROMPT2_ICL
18,18,18,gemini,medalign,discharge_summary,PROMPT2_ICL
19,19,19,gemini,medalign,discharge_summary,PROMPT2_ICL
20,20,92,gemini,medalign,discharge_summary,PROMPT2_ICL
21,21,89,gemini,medalign,discharge_summary,PROMPT2_ICL
22,22,81,gemini,medalign,discharge_summary,PROMPT2_ICL
23,23,30,gemini,medalign,discharge_summary,PROMPT2_ICL
24,24,36,gemini,medalign,discharge_summary,PROMPT2_ICL
25,25,48,gemini,medalign,discharge_summary,PROMPT2_ICL
26,26,67,gemini,medalign,discharge_summary,PROMPT2_ICL
27,27,42,gemini,medalign,discharge_summary,PROMPT2_ICL
28,28,86,gemini,medalign,discharge_summary,PROMPT2_ICL
29,29,68,gemini,medalign,discharge_summary,PROMPT2_ICL
30,30,93,gemini,medalign,discharge_summary,PROMPT2_ICL
31,31,129,gemini,medalign,discharge_summary,PROMPT2_ICL
32,32,71,gemini,medalign,discharge_summary,PROMPT2_ICL
33,33,153,gemini,medalign,discharge_summary,PROMPT2_ICL
34,34,89,gemini,medalign,discharge_summary,PROMPT2_ICL
35,35,87,gemini,medalign,discharge_summary,PROMPT2_ICL
36,36,139,gemini,medalign,discharge_summary,PROMPT2_ICL
37,37,139,gemini,medalign,discharge_summary,PROMPT2_ICL
38,38,195,gemini,medalign,discharge_summary,PROMPT2_ICL
39,39,99,gemini,medalign,discharge_summary,PROMPT2_ICL
40,40,116,gemini,medalign,discharge_summary,PROMPT2_ICL
41,41,26,gemini,medalign,discharge_summary,PROMPT2_ICL
42,42,71,gemini,medalign,discharge_summary,PROMPT2_ICL
43,43,128,gemini,medalign,discharge_summary,PROMPT2_ICL
44,44,63,gemini,medalign,discharge_summary,PROMPT2_ICL
45,45,47,gemini,medalign,discharge_summary,PROMPT2_ICL
46,46,105,gemini,medalign,discharge_summary,PROMPT2_ICL
47,47,62,gemini,medalign,discharge_summary,PROMPT2_ICL
48,48,42,gemini,medalign,discharge_summary,PROMPT2_ICL
49,49,100,gemini,medalign,discharge_summary,PROMPT2_ICL
50,50,108,gemini,medalign,discharge_summary,PROMPT2_ICL
51,51,57,gemini,medalign,discharge_summary,PROMPT2_ICL
52,52,89,gemini,medalign,discharge_summary,PROMPT2_ICL
53,53,14,gemini,medalign,discharge_summary,PROMPT2_ICL
54,54,107,gemini,medalign,discharge_summary,PROMPT2_ICL
55,55,111,gemini,medalign,discharge_summary,PROMPT2_ICL
56,56,87,gemini,medalign,discharge_summary,PROMPT2_ICL
57,57,42,gemini,medalign,discharge_summary,PROMPT2_ICL
58,58,62,gemini,medalign,discharge_summary,PROMPT2_ICL
59,59,95,gemini,medalign,discharge_summary,PROMPT2_ICL
60,60,56,gemini,medalign,discharge_summary,PROMPT2_ICL
61,61,133,gemini,medalign,discharge_summary,PROMPT2_ICL
62,62,83,gemini,medalign,discharge_summary,PROMPT2_ICL
63,63,137,gemini,medalign,discharge_summary,PROMPT2_ICL
64,64,163,gemini,medalign,discharge_summary,PROMPT2_ICL
65,65,98,gemini,medalign,discharge_summary,PROMPT2_ICL
66,66,47,gemini,medalign,discharge_summary,PROMPT2_ICL
67,67,72,gemini,medalign,discharge_summary,PROMPT2_ICL
68,68,116,gemini,medalign,discharge_summary,PROMPT2_ICL
69,69,58,gemini,medalign,discharge_summary,PROMPT2_ICL
70,70,64,gemini,medalign,discharge_summary,PROMPT2_ICL
71,71,216,gemini,medalign,discharge_summary,PROMPT2_ICL
72,72,210,gemini,medalign,discharge_summary,PROMPT2_ICL
73,73,80,gemini,medalign,discharge_summary,PROMPT2_ICL
74,74,89,gemini,medalign,discharge_summary,PROMPT2_ICL
75,75,88,gemini,medalign,discharge_summary,PROMPT2_ICL
76,76,154,gemini,medalign,discharge_summary,PROMPT2_ICL
77,77,43,gemini,medalign,discharge_summary,PROMPT2_ICL
78,78,52,gemini,medalign,discharge_summary,PROMPT2_ICL
79,79,145,gemini,medalign,discharge_summary,PROMPT2_ICL
80,80,122,gemini,medalign,discharge_summary,PROMPT2_ICL
81,81,97,gemini,medalign,discharge_summary,PROMPT2_ICL
82,82,13,gemini,medalign,discharge_summary,PROMPT2_ICL
83,83,82,gemini,medalign,discharge_summary,PROMPT2_ICL
84,84,147,gemini,medalign,discharge_summary,PROMPT2_ICL
85,85,28,gemini,medalign,discharge_summary,PROMPT2_ICL
86,86,54,gemini,medalign,discharge_summary,PROMPT2_ICL
87,87,107,gemini,medalign,discharge_summary,PROMPT2_ICL
88,88,59,gemini,medalign,discharge_summary,PROMPT2_ICL
89,89,73,gemini,medalign,discharge_summary,PROMPT2_ICL
90,90,49,gemini,medalign,discharge_summary,PROMPT2_ICL
91,91,97,gemini,medalign,discharge_summary,PROMPT2_ICL
92,92,81,gemini,medalign,discharge_summary,PROMPT2_ICL
93,93,11,gemini,medalign,discharge_summary,PROMPT2_ICL
94,94,40,gemini,medalign,discharge_summary,PROMPT2_ICL
95,95,141,gemini,medalign,discharge_summary,PROMPT2_ICL
96,96,53,gemini,medalign,discharge_summary,PROMPT2_ICL
97,97,88,gemini,medalign,discharge_summary,PROMPT2_ICL
98,98,64,gemini,medalign,discharge_summary,PROMPT2_ICL
99,99,47,gemini,medalign,discharge_summary,PROMPT2_ICL
100,100,313,gemini,medalign,discharge_summary,PROMPT2_ICL
101,101,108,gemini,medalign,discharge_summary,PROMPT2_ICL
102,102,86,gemini,medalign,discharge_summary,PROMPT2_ICL
103,103,73,gemini,medalign,discharge_summary,PROMPT2_ICL
104,104,162,gemini,medalign,discharge_summary,PROMPT2_ICL
105,105,32,gemini,medalign,discharge_summary,PROMPT2_ICL
106,106,68,gemini,medalign,discharge_summary,PROMPT2_ICL
107,107,70,gemini,medalign,discharge_summary,PROMPT2_ICL
108,108,105,gemini,medalign,discharge_summary,PROMPT2_ICL
109,109,156,gemini,medalign,discharge_summary,PROMPT2_ICL
110,110,57,gemini,medalign,discharge_summary,PROMPT2_ICL
111,111,12,gemini,medalign,discharge_summary,PROMPT2_ICL
112,112,11,gemini,medalign,discharge_summary,PROMPT2_ICL
113,113,28,gemini,medalign,discharge_summary,PROMPT2_ICL
114,114,66,gemini,medalign,discharge_summary,PROMPT2_ICL
115,115,95,gemini,medalign,discharge_summary,PROMPT2_ICL
116,116,44,gemini,medalign,discharge_summary,PROMPT2_ICL
117,117,198,gemini,medalign,discharge_summary,PROMPT2_ICL
118,118,38,gemini,medalign,discharge_summary,PROMPT2_ICL
119,119,64,gemini,medalign,discharge_summary,PROMPT2_ICL
120,120,55,gemini,medalign,discharge_summary,PROMPT2_ICL
121,121,50,gemini,medalign,discharge_summary,PROMPT2_ICL
122,122,76,gemini,medalign,discharge_summary,PROMPT2_ICL
123,123,112,gemini,medalign,discharge_summary,PROMPT2_ICL
124,124,60,gemini,medalign,discharge_summary,PROMPT2_ICL
125,125,138,gemini,medalign,discharge_summary,PROMPT2_ICL
126,126,38,gemini,medalign,discharge_summary,PROMPT2_ICL
127,127,71,gemini,medalign,discharge_summary,PROMPT2_ICL
128,128,124,gemini,medalign,discharge_summary,PROMPT2_ICL
129,129,66,gemini,medalign,discharge_summary,PROMPT2_ICL
130,130,128,gemini,medalign,discharge_summary,PROMPT2_ICL
131,131,1,gemini,medalign,discharge_summary,PROMPT2_ICL
132,132,156,gemini,medalign,discharge_summary,PROMPT2_ICL
133,133,112,gemini,medalign,discharge_summary,PROMPT2_ICL
134,134,100,gemini,medalign,discharge_summary,PROMPT2_ICL
135,135,36,gemini,medalign,discharge_summary,PROMPT2_ICL
136,136,120,gemini,medalign,discharge_summary,PROMPT2_ICL
137,137,49,gemini,medalign,discharge_summary,PROMPT2_ICL
138,138,110,gemini,medalign,discharge_summary,PROMPT2_ICL
139,139,64,gemini,medalign,discharge_summary,PROMPT2_ICL
140,140,59,gemini,medalign,discharge_summary,PROMPT2_ICL
141,141,95,gemini,medalign,discharge_summary,PROMPT2_ICL
142,142,32,gemini,medalign,discharge_summary,PROMPT2_ICL
143,143,146,gemini,medalign,discharge_summary,PROMPT2_ICL
144,144,99,gemini,medalign,discharge_summary,PROMPT2_ICL
145,145,60,gemini,medalign,discharge_summary,PROMPT2_ICL
146,146,223,gemini,medalign,discharge_summary,PROMPT2_ICL
147,147,55,gemini,medalign,discharge_summary,PROMPT2_ICL
148,148,79,gemini,medalign,discharge_summary,PROMPT2_ICL
149,149,140,gemini,medalign,discharge_summary,PROMPT2_ICL
150,150,151,gemini,medalign,discharge_summary,PROMPT2_ICL
151,151,29,gemini,medalign,discharge_summary,PROMPT2_ICL
152,152,80,gemini,medalign,discharge_summary,PROMPT2_ICL
153,153,71,gemini,medalign,discharge_summary,PROMPT2_ICL
154,154,133,gemini,medalign,discharge_summary,PROMPT2_ICL
155,155,77,gemini,medalign,discharge_summary,PROMPT2_ICL
156,156,143,gemini,medalign,discharge_summary,PROMPT2_ICL
157,157,65,gemini,medalign,discharge_summary,PROMPT2_ICL
158,158,161,gemini,medalign,discharge_summary,PROMPT2_ICL
159,159,8,gemini,medalign,discharge_summary,PROMPT2_ICL
160,160,70,gemini,medalign,discharge_summary,PROMPT2_ICL
161,161,67,gemini,medalign,discharge_summary,PROMPT2_ICL
162,162,121,gemini,medalign,discharge_summary,PROMPT2_ICL
163,163,32,gemini,medalign,discharge_summary,PROMPT2_ICL
164,164,46,gemini,medalign,discharge_summary,PROMPT2_ICL
165,165,46,gemini,medalign,discharge_summary,PROMPT2_ICL
166,166,60,gemini,medalign,discharge_summary,PROMPT2_ICL
167,167,158,gemini,medalign,discharge_summary,PROMPT2_ICL
168,168,86,gemini,medalign,discharge_summary,PROMPT2_ICL
169,169,14,gemini,medalign,discharge_summary,PROMPT2_ICL
170,170,158,gemini,medalign,discharge_summary,PROMPT2_ICL
171,171,133,gemini,medalign,discharge_summary,PROMPT2_ICL
172,172,188,gemini,medalign,discharge_summary,PROMPT2_ICL
173,173,48,gemini,medalign,discharge_summary,PROMPT2_ICL
174,174,20,gemini,medalign,discharge_summary,PROMPT2_ICL
175,175,50,gemini,medalign,discharge_summary,PROMPT2_ICL
176,176,56,gemini,medalign,discharge_summary,PROMPT2_ICL
177,177,86,gemini,medalign,discharge_summary,PROMPT2_ICL
178,178,47,gemini,medalign,discharge_summary,PROMPT2_ICL
179,179,123,gemini,medalign,discharge_summary,PROMPT2_ICL
180,180,73,gemini,medalign,discharge_summary,PROMPT2_ICL
181,181,63,gemini,medalign,discharge_summary,PROMPT2_ICL
182,182,123,gemini,medalign,discharge_summary,PROMPT2_ICL
183,183,139,gemini,medalign,discharge_summary,PROMPT2_ICL
184,184,62,gemini,medalign,discharge_summary,PROMPT2_ICL
185,185,95,gemini,medalign,discharge_summary,PROMPT2_ICL
186,186,96,gemini,medalign,discharge_summary,PROMPT2_ICL
187,187,62,gemini,medalign,discharge_summary,PROMPT2_ICL
188,188,1,gemini,medalign,discharge_summary,PROMPT2_ICL
189,189,56,gemini,medalign,discharge_summary,PROMPT2_ICL
190,190,7,gemini,medalign,discharge_summary,PROMPT2_ICL
191,191,48,gemini,medalign,discharge_summary,PROMPT2_ICL
192,192,71,gemini,medalign,discharge_summary,PROMPT2_ICL
193,193,57,gemini,medalign,discharge_summary,PROMPT2_ICL
194,194,74,gemini,medalign,discharge_summary,PROMPT2_ICL
195,195,87,gemini,medalign,discharge_summary,PROMPT2_ICL
196,196,1,gemini,medalign,discharge_summary,PROMPT2_ICL
197,197,35,gemini,medalign,discharge_summary,PROMPT2_ICL
198,198,208,gemini,medalign,discharge_summary,PROMPT2_ICL
199,199,9,gemini,medalign,discharge_summary,PROMPT2_ICL
200,200,131,gemini,medalign,discharge_summary,PROMPT2_ICL
201,201,128,gemini,medalign,discharge_summary,PROMPT2_ICL
